"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-1120000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,5853000000,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,1929153776,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,1726590631,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,1224267137,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,1059988456,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,3311559385,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,2669292526,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,2742690008,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,1017458081,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,322146595,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,1168134920,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,1414556396,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,2841162089,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,2810765810,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,2226469961,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,2808578374,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,1138185855,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,1835934342,,
"AUT","Austria","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,1965068752,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-2420000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,3000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-1596000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-186000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,3313000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,1505000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-1712000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-734000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,1494000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,1196000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,1895000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,888000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,544000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-789000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-1464000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-2871000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,401000000,,
"BEL","Belgium","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-1923000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-19617000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-16722000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-16029000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-18169000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-18875000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-19228000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-16824000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-9955000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-13091000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-13956000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-16809000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-16274000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-16372000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-15372000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-10162000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-16616000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-16629000000,,
"CAN","Canada","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-6384000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,93367000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-48374000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-48395000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,14685000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,119547000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-10017000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-19212000000,,
"CZE","Czech Republic","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-16098000000,,
